user_id,run_id,weather,map_name,error_type,model_pred,model_prob,emotion_label,emotion_prob,speed_kmh,steer_angle_deg,timestamp,frame,sim_time_seconds,x,y,z,road_id,lane_id,details
participant_09,4,day,Town10HD,Solid line crossing,drink,0.544,fear,0.708,26.553,2.115,2026-02-20 12:49:59.812617,1001,5.929,-36.450493,54.543469,0.0,1,1,synth_sev=0.425;risk=0.695
participant_09,4,day,Town10HD,Stop sign violation,reach_back,0.567,neutral,0.655,35.664,-10.21,2026-02-20 12:50:15.532313,1000,3.193,5.833929,-21.441638,0.0,1,1,synth_sev=0.306;risk=0.636
participant_09,4,day,Town10HD,Stop sign violation,reach_back,0.568,neutral,0.648,31.172,-7.718,2026-02-20 12:50:17.267549,1001,4.928,106.852455,-91.915924,0.0,1,1,synth_sev=0.306;risk=0.636
participant_09,4,day,Town10HD,Solid line crossing,eat,0.527,fear,0.709,31.507,10.801,2026-02-20 12:50:35.658759,1000,1.286,13.253653,50.066498,0.0,1,1,synth_sev=0.353;risk=0.675
participant_09,4,day,Town10HD,Stop sign violation,eat,0.514,fear,0.707,34.931,0.602,2026-02-20 12:50:36.503265,1001,2.13,-62.959257,-5.195982,0.0,1,1,synth_sev=0.353;risk=0.675
participant_09,4,day,Town10HD,Harsh braking,eat,0.601,sad,0.664,32.841,3.656,2026-02-20 12:50:44.475200,1000,1.473,-38.543684,-11.652882,0.0,1,1,synth_sev=0.358;risk=0.672
participant_09,4,day,Town10HD,Harsh braking,eat,0.621,sad,0.686,29.04,4.586,2026-02-20 12:50:46.084361,1001,3.082,16.036746,60.249279,0.0,1,1,synth_sev=0.358;risk=0.672
participant_09,4,day,Town10HD,Solid line crossing,pick_floor,0.567,sad,0.729,27.776,-13.857,2026-02-20 12:50:55.696512,1000,2.862,48.910391,12.894173,0.0,1,1,synth_sev=0.413;risk=0.707
participant_09,4,day,Town10HD,Harsh braking,pick_floor,0.552,sad,0.742,26.815,-7.644,2026-02-20 12:50:56.388022,1001,3.554,-59.463709,13.948421,0.0,1,1,synth_sev=0.413;risk=0.707
participant_09,4,day,Town10HD,Stop sign violation,pick_floor,0.548,neutral,0.538,30.329,5.761,2026-02-20 12:51:09.631027,1000,3.378,38.045741,-74.139503,0.0,1,1,synth_sev=0.220;risk=0.552
participant_09,4,day,Town10HD,Stop sign violation,drink,0.577,neutral,0.622,28.211,-4.461,2026-02-20 12:51:25.635867,1000,2.792,-39.346431,29.035946,0.0,1,1,synth_sev=0.328;risk=0.642
participant_09,4,day,Town10HD,Harsh braking,drink,0.585,neutral,0.618,27.883,-10.853,2026-02-20 12:51:26.510168,1001,3.666,-45.4757,-67.530287,0.0,1,1,synth_sev=0.328;risk=0.642
participant_09,4,day,Town10HD,Solid line crossing,pick_floor,0.574,fear,0.745,26.568,16.071,2026-02-20 12:51:43.316516,1000,1.809,87.264161,-29.038762,0.0,1,1,synth_sev=0.466;risk=0.743
participant_09,4,day,Town10HD,Solid line crossing,pick_floor,0.565,fear,0.74,30.049,1.194,2026-02-20 12:51:44.620537,1001,3.113,-78.476758,1.410321,0.0,1,1,synth_sev=0.466;risk=0.743
participant_09,4,day,Town10HD,Stop sign violation,phone_call,0.667,angry,0.694,27.542,-18.267,2026-02-20 12:52:05.209358,1000,10.101,-41.110757,-26.562562,0.0,1,1,synth_sev=0.394;risk=0.698
participant_09,4,day,Town10HD,Solid line crossing,phone_call,0.669,angry,0.678,32.219,5.549,2026-02-20 12:52:07.426704,1001,12.318,76.693998,-35.805497,0.0,1,1,synth_sev=0.394;risk=0.698
participant_09,4,day,Town10HD,Solid line crossing,pick_floor,0.596,sad,0.668,35.02,8.033,2026-02-20 12:52:22.091972,1000,3.255,98.877949,43.503457,0.0,1,1,synth_sev=0.341;risk=0.637
participant_09,4,day,Town10HD,Solid line crossing,pick_floor,0.597,sad,0.666,22.552,-16.28,2026-02-20 12:52:23.448518,1001,4.611,-56.076077,-54.465982,0.0,1,1,synth_sev=0.341;risk=0.637
participant_09,4,day,Town10HD,Stop sign violation,pick_floor,0.692,sad,0.778,32.008,-6.849,2026-02-20 12:52:44.552457,1000,2.855,59.420278,1.219581,0.0,1,1,synth_sev=0.443;risk=0.776
participant_09,4,day,Town10HD,Red light violation,pick_floor,0.697,sad,0.751,32.397,-8.551,2026-02-20 12:52:44.712362,1001,3.015,-60.09143,1.273467,0.0,1,1,synth_sev=0.443;risk=0.776
participant_09,4,day,Town10HD,Red light violation,eat,0.552,neutral,0.581,31.496,-9.495,2026-02-20 12:53:03.281164,1000,0.879,-104.44927,34.080768,0.0,1,1,synth_sev=0.287;risk=0.599
participant_09,4,day,Town10HD,Solid line crossing,pick_floor,0.541,sad,0.646,22.275,22.988,2026-02-20 12:53:15.396282,1000,3.1,74.014825,-31.490196,0.0,1,1,synth_sev=0.309;risk=0.637
participant_09,4,day,Town10HD,Red light violation,pick_floor,0.532,sad,0.633,29.699,1.295,2026-02-20 12:53:16.732333,1001,4.436,59.198626,-32.209133,0.0,1,1,synth_sev=0.309;risk=0.637
participant_09,4,day,Town10HD,Solid line crossing,pick_floor,0.471,neutral,0.622,29.154,14.912,2026-02-20 12:53:26.131316,1000,1.404,-96.105557,25.178642,0.0,1,1,synth_sev=0.311;risk=0.609
participant_09,4,day,Town10HD,Stop sign violation,pick_floor,0.466,neutral,0.615,28.509,-10.82,2026-02-20 12:53:28.556577,1001,3.83,-52.82798,5.25711,0.0,1,1,synth_sev=0.311;risk=0.609
participant_09,4,day,Town10HD,Harsh braking,pick_floor,0.587,neutral,0.596,32.037,14.248,2026-02-20 12:53:36.239544,1000,1.766,-30.592635,-54.434677,0.0,1,1,synth_sev=0.293;risk=0.631
participant_09,4,day,Town10HD,Stop sign violation,pick_floor,0.578,neutral,0.6,32.411,-9.878,2026-02-20 12:53:37.129020,1001,2.655,13.84614,21.560608,0.0,1,1,synth_sev=0.293;risk=0.631
participant_09,4,day,Town10HD,Harsh braking,phone_call,0.652,sad,0.646,29.686,-8.506,2026-02-20 12:53:55.700196,1000,3.734,-50.931814,-69.467121,0.0,1,1,synth_sev=0.391;risk=0.682
participant_09,4,day,Town10HD,Stop sign violation,phone_call,0.639,sad,0.664,31.236,0.99,2026-02-20 12:53:56.763083,1001,4.797,-48.810141,-1.124566,0.0,1,1,synth_sev=0.391;risk=0.682
participant_10,1,day,Town10HD,Harsh braking,eat,0.597,angry,0.714,33.253,10.489,2026-02-20 13:12:00.208101,1000,3.65,-11.925072,-69.802191,0.0,1,1,synth_sev=0.421;risk=0.728
participant_10,1,day,Town10HD,Harsh braking,eat,0.612,angry,0.702,27.941,-7.394,2026-02-20 13:12:00.758637,1001,4.2,-68.891223,13.868499,0.0,1,1,synth_sev=0.421;risk=0.728
participant_10,1,day,Town10HD,Red light violation,reach_back,0.453,fear,0.724,31.272,11.067,2026-02-20 13:12:18.545279,1000,1.483,74.535583,17.652819,0.0,1,1,synth_sev=0.430;risk=0.708
participant_10,1,day,Town10HD,Stop sign violation,reach_back,0.454,fear,0.747,33.93,7.662,2026-02-20 13:12:19.801278,1001,2.739,53.568084,-46.589261,0.0,1,1,synth_sev=0.430;risk=0.708
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.568,angry,0.687,31.144,-15.346,2026-02-20 13:12:29.540969,1000,5.262,8.16514,50.454807,0.0,1,1,synth_sev=0.431;risk=0.724
participant_10,1,day,Town10HD,Solid line crossing,reach_back,0.571,angry,0.684,30.176,4.896,2026-02-20 13:12:32.254674,1001,7.975,-63.102554,-11.831359,0.0,1,1,synth_sev=0.431;risk=0.724
participant_10,1,day,Town10HD,Solid line crossing,eat,0.695,sad,0.81,37.99,3.55,2026-02-20 13:12:41.891687,1000,1.507,-25.217491,-40.743789,0.0,1,1,synth_sev=0.577;risk=0.854
participant_10,1,day,Town10HD,Stop sign violation,eat,0.694,sad,0.828,30.842,-3.378,2026-02-20 13:12:43.139327,1002,2.755,21.345965,-11.231754,0.0,1,1,synth_sev=0.577;risk=0.854
participant_10,1,day,Town10HD,Stop sign violation,eat,0.704,sad,0.815,37.711,-26.201,2026-02-20 13:12:44.382286,1001,3.998,-45.339566,102.081911,0.0,1,1,synth_sev=0.577;risk=0.854
participant_10,1,day,Town10HD,Solid line crossing,phone_call,0.623,sad,0.737,28.509,-24.175,2026-02-20 13:12:52.307318,1000,2.658,31.951204,-3.203129,0.0,1,1,synth_sev=0.516;risk=0.794
participant_10,1,day,Town10HD,Solid line crossing,phone_call,0.636,sad,0.735,37.582,-10.735,2026-02-20 13:12:52.862995,1002,3.214,-31.387642,45.166435,0.0,1,1,synth_sev=0.516;risk=0.794
participant_10,1,day,Town10HD,Harsh braking,phone_call,0.633,sad,0.738,37.754,4.572,2026-02-20 13:12:53.870490,1001,4.222,14.150186,-28.451415,0.0,1,1,synth_sev=0.516;risk=0.794
participant_10,1,day,Town10HD,Solid line crossing,pick_floor,0.67,fear,0.733,31.249,-5.367,2026-02-20 13:13:11.800367,1000,5.826,-34.772025,7.889319,0.0,1,1,synth_sev=0.463;risk=0.761
participant_10,1,day,Town10HD,Harsh braking,pick_floor,0.667,fear,0.744,27.532,-7.099,2026-02-20 13:13:13.354634,1001,7.38,28.710094,-68.19127,0.0,1,1,synth_sev=0.463;risk=0.761
participant_10,1,day,Town10HD,Red light violation,drink,0.607,angry,0.747,30.752,2.815,2026-02-20 13:13:33.853189,1000,5.382,110.107761,64.322114,0.0,1,1,synth_sev=0.457;risk=0.760
participant_10,1,day,Town10HD,Solid line crossing,drink,0.608,angry,0.738,27.0,-13.15,2026-02-20 13:13:34.021050,1001,5.55,30.796195,36.038723,0.0,1,1,synth_sev=0.457;risk=0.760
participant_10,1,day,Town10HD,Solid line crossing,eat,0.632,fear,0.808,37.85,18.92,2026-02-20 13:13:51.623848,1000,1.516,-22.407491,32.243923,0.0,1,1,synth_sev=0.552;risk=0.834
participant_10,1,day,Town10HD,Red light violation,eat,0.626,fear,0.786,30.059,-1.048,2026-02-20 13:13:52.858650,1001,2.75,173.518342,-14.675375,0.0,1,1,synth_sev=0.552;risk=0.834
participant_10,1,day,Town10HD,Red light violation,eat,0.63,fear,0.811,30.338,5.157,2026-02-20 13:13:54.810054,1002,4.702,-9.814987,-39.739745,0.0,1,1,synth_sev=0.552;risk=0.834
participant_10,1,day,Town10HD,Stop sign violation,pick_floor,0.566,fear,0.695,38.54,21.386,2026-02-20 13:14:00.081183,1000,2.403,-17.546094,52.478311,0.0,1,1,synth_sev=0.476;risk=0.729
participant_10,1,day,Town10HD,Harsh braking,pick_floor,0.571,fear,0.696,31.068,-2.159,2026-02-20 13:14:01.488402,1001,3.81,97.26015,-41.198843,0.0,1,1,synth_sev=0.476;risk=0.729
participant_10,1,day,Town10HD,Harsh braking,drink,0.694,sad,0.738,33.308,-22.609,2026-02-20 13:14:19.150352,1000,2.403,-101.563554,17.052112,0.0,1,1,synth_sev=0.440;risk=0.749
participant_10,1,day,Town10HD,Stop sign violation,drink,0.7,sad,0.733,29.676,0.332,2026-02-20 13:14:19.635711,1001,2.888,-73.157683,21.597411,0.0,1,1,synth_sev=0.440;risk=0.749
participant_10,1,day,Town10HD,Red light violation,reach_back,0.683,sad,0.799,32.063,-4.931,2026-02-20 13:14:38.794596,1000,2.666,80.21671,-71.002143,0.0,1,1,synth_sev=0.508;risk=0.815
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.67,sad,0.808,23.086,-8.666,2026-02-20 13:14:39.774923,1002,3.646,29.283282,87.567163,0.0,1,1,synth_sev=0.508;risk=0.815
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.674,sad,0.802,31.94,-0.356,2026-02-20 13:14:41.314780,1001,5.186,50.685629,81.921455,0.0,1,1,synth_sev=0.508;risk=0.815
participant_10,1,day,Town10HD,Solid line crossing,pick_floor,0.572,fear,0.799,34.391,-8.288,2026-02-20 13:15:01.464454,1000,2.561,24.281923,3.377663,0.0,1,1,synth_sev=0.534;risk=0.816
participant_10,1,day,Town10HD,Stop sign violation,pick_floor,0.582,fear,0.814,41.05,-2.437,2026-02-20 13:15:03.479821,1001,4.577,24.526025,-52.96388,0.0,1,1,synth_sev=0.534;risk=0.816
participant_10,1,day,Town10HD,Harsh braking,pick_floor,0.586,fear,0.797,33.38,-4.051,2026-02-20 13:15:03.700519,1002,4.797,-9.748309,-5.589613,0.0,1,1,synth_sev=0.534;risk=0.816
participant_10,1,day,Town10HD,Harsh braking,eat,0.603,angry,0.733,28.709,-12.052,2026-02-20 13:15:18.927504,1000,4.417,60.244501,-35.664212,0.0,1,1,synth_sev=0.462;risk=0.760
participant_10,1,day,Town10HD,Harsh braking,eat,0.597,angry,0.741,34.319,-0.567,2026-02-20 13:15:19.783438,1001,5.273,-20.869134,-12.099001,0.0,1,1,synth_sev=0.462;risk=0.760
participant_10,1,day,Town10HD,Harsh braking,pick_floor,0.6,sad,0.843,34.033,-1.881,2026-02-20 13:15:34.330979,1000,5.202,55.679989,-34.953577,0.0,1,1,synth_sev=0.553;risk=0.848
participant_10,1,day,Town10HD,Stop sign violation,pick_floor,0.587,sad,0.845,36.765,-11.231,2026-02-20 13:15:36.888727,1002,7.76,-36.382342,6.201203,0.0,1,1,synth_sev=0.553;risk=0.848
participant_10,1,day,Town10HD,Stop sign violation,pick_floor,0.585,sad,0.839,28.513,-1.339,2026-02-20 13:15:37.052213,1001,7.924,26.515822,62.114957,0.0,1,1,synth_sev=0.553;risk=0.848
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.65,fear,0.786,27.821,1.595,2026-02-20 13:15:47.178457,1000,1.956,17.878831,-11.06368,0.0,1,1,synth_sev=0.479;risk=0.780
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.648,fear,0.786,33.165,19.598,2026-02-20 13:15:48.937090,1002,3.714,-29.895867,82.916277,0.0,1,1,synth_sev=0.479;risk=0.780
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.647,fear,0.778,34.324,-17.751,2026-02-20 13:15:49.665168,1001,4.442,66.605057,-34.737111,0.0,1,1,synth_sev=0.479;risk=0.780
participant_10,1,day,Town10HD,Red light violation,reach_back,0.642,fear,0.771,32.164,5.835,2026-02-20 13:16:07.185917,1000,5.307,41.613368,20.114389,0.0,1,1,synth_sev=0.458;risk=0.773
participant_10,1,day,Town10HD,Solid line crossing,reach_back,0.636,fear,0.769,29.607,1.258,2026-02-20 13:16:07.307038,1001,5.428,59.781091,-8.092682,0.0,1,1,synth_sev=0.458;risk=0.773
participant_10,1,day,Town10HD,Solid line crossing,eat,0.685,sad,0.797,23.372,7.338,2026-02-20 13:16:20.261363,1000,3.383,-26.847828,-101.575826,0.0,1,1,synth_sev=0.471;risk=0.787
participant_10,1,day,Town10HD,Solid line crossing,eat,0.674,sad,0.772,25.6,7.532,2026-02-20 13:16:22.168554,1002,5.291,25.750142,27.996934,0.0,1,1,synth_sev=0.471;risk=0.787
participant_10,1,day,Town10HD,Stop sign violation,eat,0.689,sad,0.783,29.733,-7.221,2026-02-20 13:16:22.954376,1001,6.076,-13.838457,-82.919942,0.0,1,1,synth_sev=0.471;risk=0.787
participant_10,1,day,Town10HD,Stop sign violation,drink,0.611,angry,0.772,33.454,12.558,2026-02-20 13:16:34.433442,1000,3.225,39.976608,36.368481,0.0,1,1,synth_sev=0.479;risk=0.787
participant_10,1,day,Town10HD,Stop sign violation,drink,0.606,angry,0.777,29.394,9.705,2026-02-20 13:16:35.488217,1002,4.28,41.58813,58.763594,0.0,1,1,synth_sev=0.479;risk=0.787
participant_10,1,day,Town10HD,Solid line crossing,drink,0.595,angry,0.771,30.186,0.376,2026-02-20 13:16:35.570301,1001,4.362,-57.018486,-75.72195,0.0,1,1,synth_sev=0.479;risk=0.787
participant_10,1,day,Town10HD,Harsh braking,phone_call,0.661,sad,0.718,24.348,-14.794,2026-02-20 13:16:42.629550,1000,2.006,32.831107,11.042141,0.0,1,1,synth_sev=0.408;risk=0.744
participant_10,1,day,Town10HD,Solid line crossing,phone_call,0.654,sad,0.73,29.515,-3.382,2026-02-20 13:16:44.069541,1001,3.446,-53.665373,7.696033,0.0,1,1,synth_sev=0.408;risk=0.744
participant_10,1,day,Town10HD,Red light violation,drink,0.664,angry,0.809,24.629,-8.139,2026-02-20 13:17:02.744637,1000,2.476,63.102405,80.62637,0.0,1,1,synth_sev=0.516;risk=0.834
participant_10,1,day,Town10HD,Solid line crossing,drink,0.677,angry,0.805,39.666,5.244,2026-02-20 13:17:03.451995,1001,3.183,52.437193,-39.593492,0.0,1,1,synth_sev=0.516;risk=0.834
participant_10,1,day,Town10HD,Stop sign violation,drink,0.668,angry,0.797,29.446,-9.539,2026-02-20 13:17:03.702281,1002,3.434,-30.896703,-4.641751,0.0,1,1,synth_sev=0.516;risk=0.834
participant_10,1,day,Town10HD,Stop sign violation,phone_call,0.689,sad,0.724,40.917,-10.465,2026-02-20 13:17:13.885858,1000,2.537,9.872054,-19.92198,0.0,1,1,synth_sev=0.423;risk=0.731
participant_10,1,day,Town10HD,Harsh braking,phone_call,0.692,sad,0.712,28.75,3.208,2026-02-20 13:17:15.147342,1001,3.799,25.659316,65.891363,0.0,1,1,synth_sev=0.423;risk=0.731
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.577,fear,0.764,30.809,13.829,2026-02-20 13:17:25.781944,1000,5.679,73.672374,107.586415,0.0,1,1,synth_sev=0.491;risk=0.772
participant_10,1,day,Town10HD,Stop sign violation,reach_back,0.581,fear,0.762,32.23,-8.97,2026-02-20 13:17:27.240069,1001,7.137,-11.31368,41.049079,0.0,1,1,synth_sev=0.491;risk=0.772
participant_10,1,day,Town10HD,Solid line crossing,drink,0.597,fear,0.784,25.935,-12.685,2026-02-20 13:17:48.067398,1000,5.976,6.206487,96.074891,0.0,1,1,synth_sev=0.552;risk=0.805
participant_10,1,day,Town10HD,Harsh braking,drink,0.587,fear,0.804,35.868,16.594,2026-02-20 13:17:48.202089,1002,6.111,62.776801,-45.009381,0.0,1,1,synth_sev=0.552;risk=0.805
participant_10,1,day,Town10HD,Red light violation,drink,0.602,fear,0.805,34.31,-15.19,2026-02-20 13:17:48.922460,1001,6.832,83.395456,-18.106199,0.0,1,1,synth_sev=0.552;risk=0.805
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.579,angry,0.76,28.733,-2.586,2026-02-20 13:18:06.689519,1000,2.348,-7.953709,-1.306142,0.0,1,1,synth_sev=0.470;risk=0.769
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.564,angry,0.738,35.18,-11.146,2026-02-20 13:18:07.877545,1001,3.536,-49.878596,26.011456,0.0,1,1,synth_sev=0.470;risk=0.769
participant_10,1,day,Town10HD,Solid line crossing,pick_floor,0.603,angry,0.756,33.355,17.871,2026-02-20 13:18:28.207596,1000,3.362,5.538786,104.92556,0.0,1,1,synth_sev=0.457;risk=0.759
participant_10,1,day,Town10HD,Red light violation,pick_floor,0.606,angry,0.777,37.449,16.557,2026-02-20 13:18:30.458779,1001,5.613,-7.130687,-34.427019,0.0,1,1,synth_sev=0.457;risk=0.759
participant_10,1,day,Town10HD,Red light violation,drink,0.622,angry,0.746,31.216,-12.482,2026-02-20 13:18:54.648663,1000,10.49,25.601797,-53.420606,0.0,1,1,synth_sev=0.513;risk=0.806
participant_10,1,day,Town10HD,Red light violation,drink,0.633,angry,0.75,34.384,-21.13,2026-02-20 13:18:55.095246,1002,10.936,-92.648317,103.428194,0.0,1,1,synth_sev=0.513;risk=0.806
participant_10,1,day,Town10HD,Red light violation,drink,0.623,angry,0.743,23.287,-16.133,2026-02-20 13:18:56.309332,1001,12.151,107.944319,58.97837,0.0,1,1,synth_sev=0.513;risk=0.806
participant_10,1,day,Town10HD,Stop sign violation,eat,0.656,angry,0.784,27.452,-6.63,2026-02-20 13:19:13.951304,1000,1.944,-43.363056,26.180229,0.0,1,1,synth_sev=0.518;risk=0.806
participant_10,1,day,Town10HD,Stop sign violation,eat,0.656,angry,0.767,32.422,15.989,2026-02-20 13:19:14.848575,1002,2.842,58.358227,44.090547,0.0,1,1,synth_sev=0.518;risk=0.806
participant_10,1,day,Town10HD,Red light violation,eat,0.663,angry,0.78,34.393,-7.905,2026-02-20 13:19:17.024993,1001,5.018,-32.919425,5.281685,0.0,1,1,synth_sev=0.518;risk=0.806
participant_10,1,day,Town10HD,Stop sign violation,phone_call,0.651,fear,0.754,37.027,7.944,2026-02-20 13:19:26.861548,1000,2.576,-1.143263,-69.080434,0.0,1,1,synth_sev=0.475;risk=0.776
participant_10,1,day,Town10HD,Red light violation,phone_call,0.654,fear,0.751,30.293,-17.454,2026-02-20 13:19:28.025591,1001,3.74,52.624002,-106.394742,0.0,1,1,synth_sev=0.475;risk=0.776
participant_10,1,day,Town10HD,Solid line crossing,eat,0.558,fear,0.718,31.968,-19.87,2026-02-20 13:19:44.155533,1000,2.359,53.186323,36.652099,0.0,1,1,synth_sev=0.461;risk=0.750
participant_10,1,day,Town10HD,Harsh braking,eat,0.559,fear,0.708,27.538,11.508,2026-02-20 13:19:45.293299,1001,3.497,30.886133,73.629775,0.0,1,1,synth_sev=0.461;risk=0.750
participant_10,1,day,Town10HD,Stop sign violation,pick_floor,0.542,sad,0.622,33.445,2.247,2026-02-20 13:20:03.619800,1000,3.85,22.348142,1.560948,0.0,1,1,synth_sev=0.324;risk=0.648
participant_10,1,day,Town10HD,Red light violation,pick_floor,0.556,sad,0.629,29.719,-6.024,2026-02-20 13:20:04.893554,1001,5.124,42.104703,-47.334032,0.0,1,1,synth_sev=0.324;risk=0.648
participant_10,1,day,Town10HD,Stop sign violation,phone_call,0.718,sad,0.84,30.193,-7.722,2026-02-20 13:20:15.533411,1000,3.302,89.28545,-53.235966,0.0,1,1,synth_sev=0.522;risk=0.853
participant_10,1,day,Town10HD,Harsh braking,phone_call,0.7,sad,0.829,39.794,-20.361,2026-02-20 13:20:16.268762,1001,4.037,115.891082,58.913734,0.0,1,1,synth_sev=0.522;risk=0.853
participant_10,1,day,Town10HD,Harsh braking,phone_call,0.714,sad,0.831,32.428,-11.754,2026-02-20 13:20:17.941511,1002,5.71,71.498623,-73.431544,0.0,1,1,synth_sev=0.522;risk=0.853
participant_10,1,day,Town10HD,Stop sign violation,phone_call,0.652,angry,0.743,27.313,-3.05,2026-02-20 13:20:28.204662,1000,5.406,2.71162,-20.157495,0.0,1,1,synth_sev=0.446;risk=0.743
participant_10,1,day,Town10HD,Harsh braking,phone_call,0.64,angry,0.744,31.574,-13.669,2026-02-20 13:20:29.791755,1001,6.993,71.305018,-46.448343,0.0,1,1,synth_sev=0.446;risk=0.743
participant_10,1,day,Town10HD,Stop sign violation,reach_back,0.679,fear,0.74,32.665,11.256,2026-02-20 13:20:39.260142,1000,3.686,-21.284985,64.908717,0.0,1,1,synth_sev=0.504;risk=0.781
participant_10,1,day,Town10HD,Harsh braking,reach_back,0.665,fear,0.734,31.972,0.268,2026-02-20 13:20:41.262319,1002,5.688,-0.274182,-63.659285,0.0,1,1,synth_sev=0.504;risk=0.781
participant_10,1,day,Town10HD,Red light violation,reach_back,0.676,fear,0.727,31.933,-16.029,2026-02-20 13:20:41.282570,1001,5.708,68.740358,68.713061,0.0,1,1,synth_sev=0.504;risk=0.781
participant_10,1,day,Town10HD,Stop sign violation,pick_floor,0.538,angry,0.673,23.734,-1.261,2026-02-20 13:20:57.158992,1000,7.232,-11.09152,-1.249593,0.0,1,1,synth_sev=0.399;risk=0.690
participant_10,1,day,Town10HD,Stop sign violation,pick_floor,0.553,angry,0.691,38.594,11.317,2026-02-20 13:20:58.434806,1001,8.508,31.302083,-16.972268,0.0,1,1,synth_sev=0.399;risk=0.690
participant_10,1,day,Town10HD,Solid line crossing,reach_back,0.658,fear,0.735,35.001,-2.723,2026-02-20 13:21:13.544835,1000,1.329,79.021997,45.153308,0.0,1,1,synth_sev=0.415;risk=0.739
participant_10,1,day,Town10HD,Stop sign violation,reach_back,0.652,fear,0.719,30.253,7.968,2026-02-20 13:21:14.929355,1001,2.713,-34.790328,-84.112605,0.0,1,1,synth_sev=0.415;risk=0.739
participant_10,2,day,Town10HD,Stop sign violation,phone_call,0.592,fear,0.792,33.021,-10.572,2026-02-20 13:38:42.475715,1000,5.23,41.687423,-10.686106,0.0,1,1,synth_sev=0.474;risk=0.777
participant_10,2,day,Town10HD,Red light violation,phone_call,0.587,fear,0.767,46.258,34.526,2026-02-20 13:38:44.091948,1001,6.846,69.594624,-45.25943,0.0,1,1,synth_sev=0.474;risk=0.777
participant_10,2,day,Town10HD,Red light violation,drink,0.61,sad,0.786,38.29,1.401,2026-02-20 13:39:03.186489,1000,2.013,-71.778778,-22.940456,0.0,1,1,synth_sev=0.541;risk=0.818
participant_10,2,day,Town10HD,Harsh braking,drink,0.603,sad,0.778,33.941,-5.022,2026-02-20 13:39:05.180765,1001,4.008,42.754072,57.245579,0.0,1,1,synth_sev=0.541;risk=0.818
participant_10,2,day,Town10HD,Harsh braking,drink,0.613,sad,0.797,38.52,-16.634,2026-02-20 13:39:05.683286,1002,4.51,-56.400991,27.061389,0.0,1,1,synth_sev=0.541;risk=0.818
participant_10,2,day,Town10HD,Solid line crossing,eat,0.596,fear,0.842,32.679,-3.049,2026-02-20 13:39:21.136020,1000,3.303,66.080542,107.208575,0.0,1,1,synth_sev=0.511;risk=0.841
participant_10,2,day,Town10HD,Stop sign violation,eat,0.596,fear,0.855,32.409,-1.076,2026-02-20 13:39:23.393171,1001,5.56,-43.212505,40.094873,0.0,1,1,synth_sev=0.511;risk=0.841
participant_10,2,day,Town10HD,Solid line crossing,eat,0.598,fear,0.852,31.37,5.048,2026-02-20 13:39:23.892312,1002,6.059,-68.059487,8.929571,0.0,1,1,synth_sev=0.511;risk=0.841
participant_10,2,day,Town10HD,Harsh braking,pick_floor,0.6,angry,0.774,32.915,-0.326,2026-02-20 13:39:32.718791,1000,2.889,11.856879,-89.794933,0.0,1,1,synth_sev=0.463;risk=0.753
participant_10,2,day,Town10HD,Red light violation,pick_floor,0.608,angry,0.787,27.562,-10.735,2026-02-20 13:39:34.048906,1001,4.219,-0.192307,-28.281315,0.0,1,1,synth_sev=0.463;risk=0.753
participant_10,2,day,Town10HD,Stop sign violation,eat,0.626,sad,0.826,35.717,6.66,2026-02-20 13:39:55.282937,1000,3.495,104.298385,21.376128,0.0,1,1,synth_sev=0.531;risk=0.826
participant_10,2,day,Town10HD,Harsh braking,eat,0.633,sad,0.84,27.383,-14.952,2026-02-20 13:39:56.683051,1001,4.895,-81.467792,10.704826,0.0,1,1,synth_sev=0.531;risk=0.826
participant_10,2,day,Town10HD,Harsh braking,eat,0.621,sad,0.837,30.351,-14.484,2026-02-20 13:39:56.775211,1002,4.987,-17.028508,30.964622,0.0,1,1,synth_sev=0.531;risk=0.826
participant_10,2,day,Town10HD,Harsh braking,eat,0.634,angry,0.813,31.967,-8.865,2026-02-20 13:40:13.882216,1000,1.446,-4.318658,23.81897,0.0,1,1,synth_sev=0.577;risk=0.848
participant_10,2,day,Town10HD,Harsh braking,eat,0.644,angry,0.801,38.856,3.665,2026-02-20 13:40:16.519744,1002,4.083,92.605351,-89.004965,0.0,1,1,synth_sev=0.577;risk=0.848
participant_10,2,day,Town10HD,Solid line crossing,eat,0.651,angry,0.8,29.137,25.268,2026-02-20 13:40:16.864629,1001,4.428,39.207838,13.865095,0.0,1,1,synth_sev=0.577;risk=0.848
participant_10,2,day,Town10HD,Solid line crossing,pick_floor,0.641,angry,0.774,32.059,-0.129,2026-02-20 13:40:22.638928,1000,1.551,24.230893,61.720731,0.0,1,1,synth_sev=0.534;risk=0.822
